SCHOOL_ID,SCHOOL_NM,the_geom,UNIT_ID,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
609743,ENGLEWOOD AA,POINT (-87.63503366312872 41.78150489219292),7960,6201 S STEWART AVE,HS,"9, 10",High School,-87.6350336634,41.781504893
610339,STAGG,POINT (-87.64916172576902 41.75892552445418),7760,7424 S MORGAN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6491617256,41.7589255256
610374,ROBESON AA,POINT (-87.63720769253405 41.76971322477931),7570,6835 S NORMAL BLVD,HS,"9, 10",High School,-87.6372076921,41.7697132258
610132,POE,POINT (-87.60636425524993 41.70263081399016),5460,10538 S LANGLEY AVE,ES,"K, 1, 2, 3, 4, 5, 6",Elementary School,-87.6063642557,41.7026308145
610139,PULLMAN G,POINT (-87.60948587229164 41.68881867430342),5530,11311 S FORRESTVILLE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6094858728,41.688818675
610178,SCHMID,POINT (-87.59698680049462 41.71698782713412),5950,9755 S GREENWOOD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5969868006,41.7169878275
610188,DUNNE,POINT (-87.64002850715333 41.69649512830608),6050,10845 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6400285067,41.6964951295
610208,LAVIZZO,POINT (-87.62714669903573 41.69622118612457),6260,138 W 109TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6271466992,41.696221187
610224,WEST PULLMAN,POINT (-87.63579811018785 41.676645436170986),6400,11941 S PARNELL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6357981097,41.6766454373
609706,FENGER AA,POINT (-87.63751714433612 41.689951597717325),7970,11220 S WALLACE ST,HS,"9, 10",High School,-87.6375171438,41.6899515983
610362,EVERS,POINT (-87.63936039652876 41.71566455481403),7990,9811 S LOWE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6393603967,41.7156645554
610368,"HUGHES, L",POINT (-87.62931881950281 41.70530816679817),8060,226 W 104TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6293188197,41.7053081678
609694,HANCOCK HS,POINT (-87.724469709758 41.79142274747463),1200,4034 W 56TH ST,HS,"9, 10, 11, 12",High School,-87.7244697093,41.7914227487
609709,GAGE PARK HS,POINT (-87.68889894891338 41.791013692088875),1340,5630 S ROCKWELL ST,HS,"9, 10, 11, 12",High School,-87.6888989483,41.7910136931
609741,HUBBARD HS,POINT (-87.71795875511906 41.78052719683683),1670,6200 S HAMLIN AVE,HS,"9, 10, 11, 12",High School,-87.717958755,41.7805271978
609842,CARSON,POINT (-87.68774454963068 41.793272978685714),2660,5516 S MAPLEWOOD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6877445492,41.7932729792
609898,EBERHART,POINT (-87.70795143842096 41.774379294209616),3140,3400 W 65TH PL,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7079514385,41.7743792951
610006,HURLEY,POINT (-87.71954187269945 41.76682643500945),4120,3849 W 69TH PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7195418726,41.7668264359
610053,MARQUETTE,POINT (-87.69697482437525 41.773882072359896),4620,6550 S RICHMOND ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6969748243,41.7738820729
610057,FAIRFIELD,POINT (-87.69217005015885 41.78090320257599),4660,6201 S FAIRFIELD AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6921700497,41.7809032033
610067,MCKAY,POINT (-87.69184148253156 41.768142415382606),4760,6901 S FAIRFIELD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.691841482,41.768142416
610077,MORRILL,POINT (-87.68860423908642 41.78431241349071),4880,6011 S ROCKWELL ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6886042388,41.7843124139
610059,MAYER,POINT (-87.65723233552355 41.92320452239292),4680,2250 N CLIFTON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6572323353,41.9232045236
610095,NEWBERRY,POINT (-87.64598929872412 41.91390606336786),5080,700 W WILLOW ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6459892992,41.9139060645
610136,PRESCOTT,POINT (-87.66952659985924 41.92879994769316),5500,1632 W WRIGHTWOOD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6695266,41.9287999481
609819,BURKE,POINT (-87.61608552151723 41.79676038627926),2460,5356 S DR MARTIN LUTHER KING JR DR,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6160855212,41.796760387
609736,DYETT HS,POINT (-87.61193183654119 41.8021183864179),1600,555 E 51ST ST,HS,"9, 10, 11, 12",High School,-87.6119318364,41.8021183877
609746,KENWOOD HS,POINT (-87.59047589694214 41.803771684637695),1710,5015 S BLACKSTONE AVE,HS,"7, 8, 9, 10, 11, 12",High School,-87.5904758966,41.803771685
610042,DUSABLE - SHABAZZ,POINT (-87.62439222376328 41.8045590863143),4140,4934 S WABASH AVE,HS,"9, 10, 11",Charter,-87.6243922241,41.8045590867
610381,BRONZEVILLE HS,POINT (-87.62439222376328 41.8045590863143),7270,4934 S WABASH AVE,HS,"9, 10, 11",High School,-87.6243922241,41.8045590867
610166,UNO FUENTES,POINT (-87.69959384199474 41.93751693757799),3342,2845 W BARRY AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6995938423,41.9375169384
609720,LANE TECH HS,POINT (-87.69101279363436 41.94668573646937),1440,2501 W ADDISON ST,HS,"9, 10, 11, 12",High School,-87.6910127941,41.9466857376
609782,AUDUBON,POINT (-87.68098592617605 41.945063117539995),2110,3500 N HOYNE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6809859266,41.9450631181
609787,AVONDALE,POINT (-87.70867090249254 41.93523083697089),2140,2945 N SAWYER AVE,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.7086709025,41.9352308374
609792,BATEMAN,POINT (-87.70209582433004 41.958220796198134),2190,4220 N RICHMOND ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7020958248,41.9582207974
609799,BELL,POINT (-87.68596311472233 41.94953069833995),2270,3730 N OAKLEY AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6859631149,41.9495306995
609857,CLEVELAND,POINT (-87.70644264676915 41.95208328370822),2800,3121 W BYRON ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7064426473,41.9520832847
609866,COONLEY,POINT (-87.68371016579329 41.95555410808984),2880,4046 N LEAVITT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6837101661,41.9555541089
609988,HENRY,POINT (-87.71557723361417 41.958989769804845),3940,4250 N SAINT LOUIS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.7155772338,41.9589897709
610164,SCHNEIDER,POINT (-87.68061712908191 41.93579378763194),5790,2957 N HOYNE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6806171294,41.9357937885
610039,LINNE,POINT (-87.70268977951098 41.94000816597126),4490,3221 N SACRAMENTO AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7026897793,41.9400081667
610080,CICS - IRVING PARK,POINT (-87.71043729704515 41.95089215231087),4913,3820 N SPAULDING AVE,ES,"K, 1, 2, 3, 4",Charter,-87.7104372969,41.9508921528
610370,BEST PRACTICE HS,POINT (-87.67819409333634 41.87876765658322),1020,2040 W ADAMS ST,HS,"9, 10, 11, 12",High School,-87.6781940934,41.8787676574
610502,MARINE MILITARY MATH AND SCIENCE ACADEMY,POINT (-87.6887422997467 41.87884747147084),1085,145 S CAMPBELL AVE,HS,9,High School,-87.6887423003,41.878847472
609915,FOUNDATIONS,POINT (-87.67819409333634 41.87876765658322),3310,2040 W ADAMS ST,ES,"K, 1, 2, 3, 4, 5, 6, 7",Elementary School,-87.6781940934,41.8787676574
609678,JONES HS,POINT (-87.62766314833762 41.87441834613108),1060,606 S STATE ST,HS,"9, 10, 11, 12",High School,-87.6276631484,41.8744183466
609990,SOUTH LOOP,POINT (-87.62855994319823 41.8668753118424),3960,1212 S PLYMOUTH CT,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6285599427,41.8668753128
609755,YOUNG HS,POINT (-87.66428840748982 41.87860185915983),1810,211 S LAFLIN ST,HS,"7, 8, 9, 10, 11, 12",High School,-87.6642884077,41.8786018599
610009,GALILEO,POINT (-87.6533104900263 41.871255644919565),4160,820 S CARPENTER ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65331049,41.871255646
610060,"JACKSON, A",POINT (-87.66098342506456 41.87425848852418),4690,1340 W HARRISON ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6609834247,41.8742584891
400036,CHICAGO VIRTUAL CHARTER,POINT (-87.64971742490337 41.88055124713114),7700,38 S PEORIA ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6497174249,41.880551248
,"LEARN CHARTER, WEST GARFIELD",POINT (-87.6952600119515 41.866476415043486),0016,2745 W ROOSEVELT RD,ES,"K, 1, 2",Charter,-87.6952600117,41.8664764156
609909,EVERETT,POINT (-87.68136532579818 41.83155428001469),3260,3419 S BELL AVE,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.6813653262,41.8315542809
610166,UNO BARTOLOME,POINT (-87.66795003273684 41.85954516724266),3341,1641 W 16TH ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6679500326,41.8595451684
609750,SIMPSON ALT HS,POINT (-87.66877728283272 41.864364645519004),1750,1321 S PAULINA ST,HS,"7, 8, 9, 10, 11, 12",High School,-87.6687772823,41.8643646464
609764,JUAREZ HS,POINT (-87.66367739748031 41.852667346092424),1890,2150 S LAFLIN ST,HS,"9, 10, 11, 12",High School,-87.6636773971,41.8526673468
609777,ARMOUR,POINT (-87.65065156641757 41.83381276157823),2070,950 W 33RD PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6506515663,41.8338127623
609851,CHALMERS,POINT (-87.6952600119515 41.866476415043486),2740,2745 W ROOSEVELT RD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6952600117,41.8664764156
609867,COOPER,POINT (-87.66722616870928 41.85599003817851),2890,1624 W 19TH ST,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.6672261687,41.8559900388
609872,PEREZ,POINT (-87.65798137231202 41.85606987646022),2930,1241 W 19TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6579813719,41.856069877
609967,FINKL,POINT (-87.6856128000687 41.84921572829709),3760,2332 S WESTERN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6856127999,41.8492157294
609996,HOLDEN,POINT (-87.65379074681469 41.83798623480321),4020,1104 W 31ST ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6537907465,41.8379862352
610321,MARSHALL MIDDLE,POINT (-87.72026538321018 41.95198873919072),7520,3900 N LAWNDALE AVE,MS,"7, 8",Elementary School,-87.7202653826,41.9519887403
610325,LOGANDALE,POINT (-87.7080396229247 41.93392904517468),7560,3212 W GEORGE ST,MS,"6, 7, 8",Elementary School,-87.7080396234,41.9339290463
609676,DUNBAR HS,POINT (-87.61758239912037 41.840226377572414),1030,3000 S DR MARTIN LUTHER KING JR DR,HS,"9, 10, 11, 12",High School,-87.6175823996,41.8402263785
609686,YOUTH CONNECTIONS ALT CHARTER HS,POINT (-87.62698104313527 41.83104494663945),1121,10 W 35TH ST,HS,"9, 10, 11, 12",Charter,-87.6269810432,41.8310449474
609979,HEALY,POINT (-87.64028571059133 41.839595638955664),3880,3010 S PARNELL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6402857103,41.8395956394
609769,GRAHAM OCC HS,POINT (-87.6253698531189 41.84967457780555),1950,2347 S WABASH AVE,HS,"9, 10, 11, 12",High School,-87.6253698531,41.8496745783
400064,PERSPECTIVES CHARTER HS - SOUTH LOOP,POINT (-87.6285010272251 41.855964527936806),1960,1930 S ARCHER AVE,HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6285010276,41.8559645289
400087,YOUNG WOMEN'S LEADERSHIP CHARTER HS,POINT (-87.6187788317652 41.844543009015474),2490,2641 S CALUMET AVE,HS,"7, 8, 9, 10, 11, 12",Charter,-87.6187788317,41.8445430101
610395,PERSHING WEST,POINT (-87.61828261490415 41.83652747483023),2680,3200 S CALUMET AVE,MS,"4, 5, 6, 7, 8",Elementary School,-87.6182826154,41.836527476
609894,DRAKE,POINT (-87.61767589403685 41.84379372498439),3100,2722 S DR MARTIN LUTHER KING JR DR,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6176758943,41.843793726
609959,HAINES,POINT (-87.63380736008631 41.84999947199046),3700,247 W 23RD PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6338073601,41.8499994727
610081,SHERIDAN,POINT (-87.64134040375556 41.84444131923448),4920,533 W 27TH ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6413404034,41.8444413202
610126,PERSHING EAST,POINT (-87.61343252513258 41.83803197562813),5400,3113 S RHODES AVE,ES,"PK, K, 1, 2, 3",Elementary School,-87.6134325245,41.8380319765
610124,"WASHINGTON, H ES",POINT (-87.59620167141728 41.72853486104752),5380,9130 S UNIVERSITY AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5962016708,41.7285348619
610130,PIRIE,POINT (-87.6078898235041 41.74029907896134),5440,650 E 85TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.6078898231,41.7402990802
610146,REVERE,POINT (-87.60017616990878 41.76415470029366),5610,1010 E 72ND ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6001761693,41.7641547011
610080,CICS - AVALON SOUTH SHORE,POINT (-87.58792842178234 41.743220574014146),6580,1501 E 83RD PL,ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.587928422,41.7432205751
610268,ASHE,POINT (-87.60122934426457 41.74018262139516),6900,8505 S INGLESIDE AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6012293441,41.7401826222
610279,TANNER,POINT (-87.60673606315267 41.7606734128315),6970,7350 S EVANS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6067360632,41.7606734137
610312,MCDOWELL,POINT (-87.58959055384481 41.73317346790784),7390,1419 E 89TH ST,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.5895905535,41.7331734687
609918,FIELD,POINT (-87.67004056807778 42.00966270685643),3350,7019 N ASHLAND BLVD,MS,"4, 5, 6, 7, 8",Elementary School,-87.6700405686,42.0096627077
610284,NEW FIELD,POINT (-87.6731697259259 42.00774371916836),7060,1707 W MORSE AVE,ES,"PK, K, 1, 2, 3",Elementary School,-87.6731697264,42.00774372
609733,SULLIVAN HS,POINT (-87.66924731548781 42.00268661224467),1570,6631 N BOSWORTH AVE,HS,"9, 10, 11, 12",High School,-87.6692473153,42.0026866132
609865,JORDAN,POINT (-87.67770731657393 42.01708744854629),2870,7414 N WOLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6777073167,42.0170874494
609933,GALE,POINT (-87.67193560068985 42.02113164540436),3480,1631 W JONQUIL TER,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.671935601,42.0211316464
610022,KILMER,POINT (-87.6681672875275 42.00364126184676),4300,6700 N GREENVIEW AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6681672874,42.0036412623
400035,CHICAGO MATH & SCIENCE CHARTER,POINT (-87.67263284526359 42.008967323435144),7940,1709 W LUNT AVE,MS,"6, 7, 8, 9, 10, 11",Charter,-87.6726328455,42.0089673241
609760,CARVER MILITARY HS,POINT (-87.59056550750438 41.65629086182245),1850,13100 S DOTY AVE W,HS,"9, 10, 11, 12",High School,-87.5905655078,41.6562908628
609845,CARVER PRIMARY,POINT (-87.59951803949703 41.65374323744341),2690,901 E 133RD PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5995180395,41.6537432378
609848,ALDRIDGE,POINT (-87.60647393043372 41.65736380143411),2710,630 E 131ST ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6064739309,41.6573638024
610364,DUBOIS,POINT (-87.61431985097832 41.65369181454186),8010,330 E 133RD ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6143198512,41.6536918151
609978,SMITH,POINT (-87.60465918598045 41.70751646233342),3870,744 E 103RD ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6046591856,41.7075164629
609917,FERNWOOD,POINT (-87.64046856839013 41.71118279465077),3330,10041 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6404685683,41.7111827957
609705,FENGER HS,POINT (-87.63751714433612 41.689951597717325),1310,11220 S WALLACE ST,HS,"9, 10, 11, 12",High School,-87.6375171438,41.6899515983
609710,HARLAN HS,POINT (-87.62056850159902 41.718373019561945),1350,9652 S MICHIGAN AVE,HS,"7, 8, 9, 10, 11, 12",High School,-87.6205685016,41.71837302
609726,BROOKS HS,POINT (-87.616351551303 41.692721367775576),1500,250 E 111TH ST,HS,"9, 10, 11, 12",High School,-87.6163515518,41.6927213688
609761,CORLISS HS,POINT (-87.6030647265737 41.70745979095098),1860,821 E 103RD ST,HS,"9, 10, 11, 12",High School,-87.6030647268,41.7074597916
609800,BENNETT,POINT (-87.61744538010095 41.71043426870613),2280,10115 S PRAIRIE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6174453795,41.7104342699
609808,HALEY,POINT (-87.63368703174228 41.686658963065895),2360,11411 S EGGLESTON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6336870318,41.6866589637
609900,CURTIS,POINT (-87.62165180243443 41.68537723787475),3160,32 E 115TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6216518026,41.6853772388
609902,METCALFE,POINT (-87.63436040282477 41.669443065058246),3190,12339 S NORMAL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6343604032,41.6694430656
609932,OWENS,POINT (-87.62233122327038 41.66737435389337),3470,12450 S STATE ST,ES,"PK, K, 1, 2, 3",Elementary School,-87.6223312234,41.6673743544
609943,GOMPERS,POINT (-87.62249078052005 41.670618695613896),3570,12302 S STATE ST,MS,"4, 5, 6, 7, 8",Elementary School,-87.6224907805,41.6706186966
610004,CULLEN,POINT (-87.61118953997976 41.70033594464227),4100,10650 S EBERHART AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6111895401,41.700335945
610080,CICS - PRAIRIE,POINT (-87.61683346936022 41.68443332855581),4220,11530 S PRAIRIE AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6168334699,41.6844333295
610160,SONGHAI,POINT (-87.62514930133467 41.680873004343674),5740,11725 S PERRY AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6251493012,41.6808730054
610028,KOHN,POINT (-87.62351041814954 41.70485084596577),4360,10414 S STATE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6235104176,41.704850847
610089,MURPHY,POINT (-87.71683278408983 41.95011891311878),5020,3539 W GRACE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.7168327846,41.9501189141
610144,REILLY,POINT (-87.71953974025166 41.94105283493649),5590,3650 W SCHOOL ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7195397408,41.941052836
610402,DEVRY HS,POINT (-87.69070627159759 41.94138855749236),6990,3300 N CAMPBELL AVE,HS,"11, 12",High School,-87.6907062714,41.9413885584
400013,ASPIRA  ANTONIO PANTOJA EARLY COLLEGE CAMPUS,POINT (-87.72709501123593 41.93791637248452),7803,3121 N PULASKI RD,HS,9,Charter,-87.7270950115,41.9379163734
609972,HAUGAN,POINT (-87.72307288790697 41.964029420038926),3810,4540 N HAMLIN AVE,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.723072888,41.9640294207
609994,HIBBARD,POINT (-87.71036082285161 41.97029407702578),4000,3244 W AINSLIE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.7103608224,41.9702940783
610127,PETERSON,POINT (-87.71252741187065 41.98155783719639),5410,5510 N CHRISTIANA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7125274121,41.9815578384
610209,VOLTA,POINT (-87.72455006709865 41.97163430740323),6270,4950 N AVERS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.724550067,41.9716343081
610212,ALBANY PARK,POINT (-87.70971912548096 41.971140649377666),6290,4929 N SAWYER AVE,MS,"7, 8, 9",Elementary School,-87.7097191251,41.9711406498
610220,WATERS,POINT (-87.69127736828362 41.96436626358149),6370,4540 N CAMPBELL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6912773679,41.9643662648
610354,NORTH RIVER,POINT (-87.70709559447015 41.96172219121036),7890,4416 N TROY ST,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7070955943,41.9617221922
609836,CANTY,POINT (-87.82924058890192 41.94800825285976),2620,3740 N PANAMA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.8292405884,41.9480082534
609732,STEINMETZ HS,POINT (-87.78346012107535 41.935634517173796),1560,3030 N MOBILE AVE,HS,"9, 10, 11, 12",High School,-87.7834601207,41.9356345178
609810,BRIDGE,POINT (-87.79861381804237 41.9491158708936),2380,3800 N NEW ENGLAND AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7986138183,41.9491158716
609884,DEVER,POINT (-87.81307641266915 41.94255275678364),3020,3436 N OSCEOLA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.8130764125,41.9425527576
610041,LOCKE,POINT (-87.79554896535167 41.93176326441498),4510,2828 N OAK PARK AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7955489658,41.931763265
609759,CLEMENTE HS,POINT (-87.6869612332826 41.9026250689864),1840,1147 N WESTERN AVE,HS,"9, 10, 11, 12",High School,-87.6869612329,41.9026250698
400051,NOBLE STREET CHARTER HS,POINT (-87.66257269135342 41.900191289786214),1930,1010 N NOBLE ST,HS,"9, 10, 11, 12",Charter,-87.6625726911,41.9001912908
400055,NOBLE - RAUNER COLLEGE PREP,POINT (-87.66085989249699 41.8924661706829),1932,1337 W OHIO ST,HS,"9, 10, 11",Charter,-87.6608598929,41.8924661713
400053,NOBLE - GOLDER COLLEGE PREP,POINT (-87.66473641078383 41.895237090828005),1933,1460 W SUPERIOR ST,HS,"9, 10",Charter,-87.6647364108,41.895237092
609776,ANDERSEN,POINT (-87.67364094087682 41.90291523933932),2060,1148 N HONORE ST,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6736409407,41.9029152398
609828,BURR,POINT (-87.66866139534818 41.912399068020704),2530,1621 W WABANSIA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6686613959,41.9123990693
610232,WILLIAMS ES,POINT (-87.62849839914931 41.84404371347821),6490,2710 S DEARBORN ST,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.6284983992,41.8440437143
610336,WILLIAMS MIDDLE,POINT (-87.62849839914931 41.84404371347821),7720,2710 S DEARBORN ST,MS,"6, 7, 8",Elementary School,-87.6284983992,41.8440437143
610337,BIG PICTURE WILLIAMS HS,POINT (-87.62849839914931 41.84404371347821),7730,2710 S DEARBORN ST,HS,"11, 12",High School,-87.6284983992,41.8440437143
609674,CHICAGO VOCATIONAL HS,POINT (-87.57326644065988 41.73713277816288),1010,2100 E 87TH ST,HS,"9, 10, 11, 12",High School,-87.5732664402,41.7371327785
610286,SOUTH CHICAGO COMM,POINT (-87.5502772975725 41.74484771885606),7090,8255 S HOUSTON AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5502772978,41.7448477192
609739,WASHINGTON HS,POINT (-87.53756998161688 41.688178095537396),1630,3535 E 114TH ST,HS,"9, 10, 11, 12",High School,-87.5375699813,41.6881780959
609765,LAS CASAS OCCUPATIONAL HS,POINT (-87.55996185665423 41.742670925182594),1910,8401 S SAGINAW AVE,HS,"9, 10, 11, 12",High School,-87.5599618572,41.742670926
609772,ADDAMS,POINT (-87.5329211146501 41.69873899004553),2020,10810 S AVE H,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5329211141,41.6987389907
609811,BRIGHT,POINT (-87.56202930367482 41.69972667625668),2390,10740 S CALHOUN AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5620293037,41.6997266769
609821,BURNHAM,POINT (-87.57761708389361 41.72057053165462),2480,1903 E 96TH ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5776170836,41.7205705321
609833,CALDWELL,POINT (-87.5806740732629 41.73922695970283),2580,8546 S CREGIER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5806740731,41.7392269606
609862,COLES,POINT (-87.56602472360174 41.741412386491014),2830,8441 S YATES BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5660247241,41.7414123869
609935,GALLISTEL,POINT (-87.53523023614189 41.70680111025107),3490,10347 S EWING AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5352302356,41.7068011113
609961,NINOS HEROES,POINT (-87.55180688905303 41.74375596351032),3720,8344 S COMMERCIAL AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5518068896,41.743755964
610002,HOYNE,POINT (-87.56828303487224 41.733336797629015),4080,8905 S CRANDON AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5682830352,41.7333367983
610045,LAWRENCE,POINT (-87.56707565513558 41.71440250396613),4550,9928 S CRANDON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5670756556,41.7144025043
